name,type,city,country,href,rating,ratings,tags,cost,Bold,Tannic,Sweet,Acidic,blackcurrant,cassis,blackberry,black fruit,plum,dark fruit,oak,cedar,tobacco,vanilla,chocolate,cigar box,leather,earthy,smoke,graphite,forest floor,mushroom,butter,black cherry,blueberry,minerals,tar,cocoa,coffee,jam,honey,ash,mulberry,nutmeg,cola,cigar,mint,pepper,licorice,rosemary,balsamic,clove,cherry,strawberry,red fruit,raspberry,red cherry,red plum,caramel,truffle,dark chocolate,sandalwood,tobacco leaf,underbrush,eucalyptus,cinnamon,menthol,pencil shavings,bilberry,game,roasted meat,white pepper,savory,pomegranate,cranberry,fresh strawberry,coconut,sour cherry,tree bark,red currant,mocha,baking spice,black raspberry,morello cherry,stone,slate,dried leaves,dried herbs,sage,sweet tobacco,new leather,wild strawberry,ginger,pencil lead,grilled meat,black plum,wax,anise,bay leaf,black licorice,iron,charcoal,musk,aniseed,bramble,salt,espresso,juniper berry,ripe blackberry,blackcurrant jam,blackberry jam,cured meat,cherry cola,ripe strawberry,boysenberry,chalk,toffee,coriander,red-berry jam,blackberry sauce,star anise,green apple,white cherry,incense,milk chocolate,pipe tobacco,butterscotch,gun smoke,beeswax,raisin,dried fruit,fig,prune,dried blueberry,black raisin,black olive,dried strawberry,watermelon,crushed rocks,barbecue meat,bing cherry,ground coffee,thyme,red licorice,fennel,cracked pepper,berry jam,dill,allspice,saline,crushed gravel,cherry syrup,cherry cough syrup,cream,chutney,rubber,kerosene,jalapeno,maraschino cherry,baking chocolate,camphor,potting soil,flint,acai berry,pastry,citrus,grapefruit,lemon peel,orange peel,brown bread,vanilla bean,oregano,green herbs,banana,cheese,yeast,yogurt,parmesan cheese,fruit punch,green peppercorn,juniper,sour plum,petroleum,nutty,plastic,wet gravel,clay pot,walnut,oil,cocoa nib,dried apricot,peach,pink peppercorn,wood smoke,apricot,apple,pear,nectarine,lemon,lime,lemon zest,orange,melon,tropical,pineapple,mango,bubblegum,lemon curd,honeycomb,tangerine,macadamia nut,pink grapefruit,passion fruit,lychee,kiwi,stone fruit,lime peel,white peach,guava,marmalade,yellow apple,quince,lime zest,lanolin,yellow plum,creme brulee,white nectarine,starfruit,orange zest,grass,gooseberry,asparagus,straw,bell pepper,fresh-cut grass,papaya,green bell pepper,hay,tomato leaf,tomato,honeydew melon,mandarin orange,baked apple,fruit cup,wet slate,pomello,beef broth,lemon pith,toasted bread,meyer lemon,buttered popcorn,elderflower,jasmine,lavender,perfume,orange blossom,honeysuckle,blood orange,citrus zest,grapefruit pith,preserved lemon,cheesy,toast,burnt caramel,hazelnut,green mango,rose water,green papaya,green pineapple,cantaloupe,Black Fruit,Oaky,Earthy,Spices,Red Fruit,Tree Fruit,Dried Fruit,Microbio,Citrus,Ageing,Tropical,Vegetal,Floral,Grapes,Region,Wine style,Alcohol,imgurl
Fetzer Gewürztraminer 2018,White,Monterey,United States,https://www.vivino.com/fetzer-vineyards-gewurztraminer/w/6678000?year=2018&price_id=21493644,3.9,88,"['United States', 'Monterey', 'Fetzer', 'White wine', 'Gewürztraminer']",50000,65.4597,,54.2965,13.6578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,148,0,0,77,160,136,0,136,96,0,23,37,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584,0,0,766,0,0,494,0,0,0,0,['100% Gewürztraminer'],Monterey,Californian Gewürztraminer,0,https://images.vivino.com/thumbs/i6js9BnHQvCNpIBJQEyWUA_150x200.jpg
Villa Maria Hawke's Bay Reserve Chardonnay 2020,White,Hawke's Bay,New Zealand,https://www.vivino.com/villa-maria-auckland-httyj-hawke-s-bay-reserve-chardonnay/w/23972?year=2020&price_id=28582626,3.9,74,"['New Zealand', ""Hawke's Bay"", 'Villa Maria', 'White wine', 'Chardonnay']",31426,55.6211,,5.52166,51.6518,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,7,67,37,0,7,3,0,4,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,224,0,0,55,0,0,0,0,['100% Chardonnay'],Hawke's Bay,New Zealand Chardonnay,0,https://images.vivino.com/thumbs/9etN9GdDTfeYzbJ8C00HRw_pb_x600.png
Fetzer Gewürztraminer 2017,White,Monterey,United States,https://www.vivino.com/fetzer-vineyards-gewurztraminer/w/6678000?year=2017&price_id=23986584,3.9,73,"['United States', 'Monterey', 'Fetzer', 'White wine', 'Gewürztraminer']",50000,65.4597,,54.2965,13.6578,0,0,0,0,0,0,243,0,0,158,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,15,84,99,0,51,9,9,0,29,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628,0,0,0,268,0,0,230,0,0,0,0,['Gewürztraminer'],Monterey,Californian Gewürztraminer,0,https://images.vivino.com/thumbs/1CSeSA4qSMW1Orq1LX4rig_150x200.jpg
Château La Louvière Pessac-Léognan Blanc 2011,White,Pessac-Léognan,France,https://www.vivino.com/chateau-la-louviere-pessac-leognan-blanc/w/6511838?year=2011&price_id=23821664,3.9,70,"['France', 'Pessac-Léognan', 'Château La Louvière', 'White wine', 'Sauvignon Blanc']",200000,64.7821,,12.2786,48.0324,0,0,0,0,0,0,546,0,0,189,0,0,0,0,0,0,0,0,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,22,86,98,0,100,42,6,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1258,0,0,0,305,0,0,367,0,0,0,0,['Sauvignon Blanc'],Pessac-Léognan,Bordeaux White,0,https://images.vivino.com/thumbs/6T39qKGqTQmadXWc_OQCxA_pb_x600.png
Best's Riesling 2012,White,Great Western,Australia,https://www.vivino.com/bests-riesling/w/96184?year=2012&price_id=21678413,3.9,61,"['Australia', 'Great Western', ""Best's"", 'White wine', 'Riesling']",64234,43.2095,,5.13581,68.3387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,148,0,0,77,160,136,0,136,96,0,23,37,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584,0,0,766,0,0,494,0,0,0,0,['Riesling'],Great Western,Australian Riesling,13,https://images.vivino.com/thumbs/Pmj_OHtaQomC9UjM6uSVMA_pb_x600.png
Joh. Jos. Prüm Wehlener Sonnenuhr Riesling Kabinett 2004,White,Wehlen,Germany,https://www.vivino.com/joh-jos-prum-wehlener-sonnenuhr-riesling-kabinett/w/1208450?year=2004&price_id=14550291,3.9,55,"['Germany', 'Wehlen', 'Joh. Jos. Prüm', 'White wine', 'Riesling']",85645,38.401,,28.3048,83.3443,0,0,0,0,0,0,100,0,0,48,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,10,55,44,0,30,7,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,153,0,0,88,0,0,0,0,['Riesling'],Wehlen,German Riesling,0,https://images.vivino.com/thumbs/MVRCyPFfRwa2Z6BLPC-AKg_pb_x600.png
Dr. Loosen Graacher Domprobst Riesling GG 2015,White,Mosel,Germany,https://www.vivino.com/dr-loosen-graacher-domprobst-riesling-gg/w/5742291?year=2015&price_id=26311125,3.9,54,"['Germany', 'Mosel', 'Dr. Loosen', 'White wine', 'Riesling']",110000,43.3855,,8.73264,84.2593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,6,11,23,0,21,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,13,6,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,70,0,0,0,52,['Riesling'],Mosel,German Riesling,0,https://images.vivino.com/thumbs/g0mKRBtAQlG80oeWi0ElDg_pb_x600.png
Matías Riccitelli Blanco de La Casa 2016,White,La Consulta,Argentina,https://www.vivino.com/riccitelli-blanco-de-la-casa-la-consulta/w/6467417?year=2016&price_id=27838832,3.9,50,"['Argentina', 'La Consulta', 'Matías Riccitelli', 'White wine', 'Blend']",70000,,,,,0,0,0,0,0,0,332,0,0,129,0,0,0,0,0,0,0,0,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,29,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,23,113,142,0,78,15,0,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,863,0,0,0,391,0,0,247,0,0,0,0,"['Sauvignon Blanc', 'Sémillon', 'Chardonnay']",La Consulta,Argentinian White,0,https://images.vivino.com/thumbs/pUTwKHN0SGaME9k1ayy3Wg_pb_x600.png
Von Winning Chardonnay II 2015,White,Pfalz,Germany,https://www.vivino.com/de-von-winning-chardonnay-ii-pfalz/w/5290719?year=2015&price_id=15032662,3.9,48,"['Germany', 'Pfalz', 'Von Winning', 'White wine', 'Chardonnay']",59909,48.134,,,,0,0,0,0,0,0,73,0,0,44,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,18,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,37,22,18,0,19,6,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,0,136,0,0,84,0,0,0,0,['Chardonnay'],Pfalz,German Chardonnay,0,https://images.vivino.com/thumbs/Phoi-juGToCgEWFzLMWI7Q_pb_x600.png
Fetzer Gewürztraminer 2016,White,Monterey,United States,https://www.vivino.com/fetzer-vineyards-gewurztraminer/w/6678000?year=2016&price_id=23986583,3.9,47,"['United States', 'Monterey', 'Fetzer', 'White wine', 'Gewürztraminer']",50000,65.4597,,54.2965,13.6578,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,86,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,94,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,41,44,0,76,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,183,0,0,230,0,0,0,0,['100% Gewürztraminer'],Monterey,Californian Gewürztraminer,0,https://images.vivino.com/thumbs/Z1osjw8ISYOZv-smzJlvmA_150x200.jpg
Villa Maria Keltern Vineyard Single Vineyard Chardonnay 2016,White,Hawke's Bay,New Zealand,https://www.vivino.com/villa-maria-auckland-httyj-keltern-vineyard-single-vineyard-chardonnay/w/1663980?year=2016&price_id=28582634,3.9,46,"['New Zealand', ""Hawke's Bay"", 'Villa Maria', 'White wine', 'Chardonnay']",69307,53.1932,,4.04383,45.1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,74,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,31,0,0,10,49,25,0,46,25,4,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,164,0,0,159,0,0,0,0,['100% Chardonnay'],Hawke's Bay,New Zealand Chardonnay,0,https://images.vivino.com/thumbs/E0I0-FFzR7uJPztIGb62CQ_pb_x600.png
Hardys Eileen Hardy Chardonnay 2010,White,Yarra Valley,Australia,https://www.vivino.com/hardys-south-australia-eileen-hardy-chardonnay/w/27784?year=2010&price_id=24530199,3.9,45,"['Australia', 'Yarra Valley', 'Hardys', 'White wine', 'Chardonnay']",250000,56.2324,,16.1546,45.4211,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,35,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,36,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,10,33,42,0,49,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,154,0,0,120,0,0,0,0,['Chardonnay'],Yarra Valley,Australian Chardonnay,0,https://images.vivino.com/thumbs/srrsQaJ8SjKNLgGh1rSF7g_pb_x600.png
Kendall-Jackson Grand Reserve Chardonnay 2006,White,California,United States,https://www.vivino.com/kendall-jackson-grand-reserve-chardonnay/w/2121?year=2006&price_id=23467493,3.9,43,"['United States', 'California', 'Kendall-Jackson', 'White wine', 'Chardonnay']",120000,84.9891,,34.8224,46.6231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,8,42,93,0,26,22,3,0,11,16,29,1,0,0,0,2,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,0,0,111,0,54,0,0,['Chardonnay'],California,Californian Chardonnay,0,https://images.vivino.com/thumbs/2_MpOxMFT7iyG3FNQb8pLA_pb_x600.png
Valli Waitaki Vineyard Riesling 2020,White,Waitaki,New Zealand,https://www.vivino.com/valli-waitaki-vineyard-riesling/w/4900956?year=2020&price_id=26894130,3.9,42,"['New Zealand', 'Waitaki', 'Valli', 'White wine', 'Riesling']",24172,31.0723,,14.259,77.8299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1,10,5,1,0,0,0,0,0,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,44,0,0,0,0,15,0,0,['Riesling'],Waitaki,New Zealand Riesling,0,https://images.vivino.com/thumbs/08VGhSf9SO-tLYwaYtWYEQ_pb_x600.png
Bay of Fires Riesling 2013,White,Tasmania,Australia,https://www.vivino.com/bay-of-fires-riesling/w/93395?year=2013&price_id=24530177,3.9,40,"['Australia', 'Tasmania', 'Bay of Fires', 'White wine', 'Riesling']",70000,40.4791,,5.46826,67.4613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,0,0,0,9,5,0,7,11,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,30,0,0,41,0,0,0,0,['Riesling'],Tasmania,Australian Riesling,0,https://images.vivino.com/thumbs/1orMNLkITMOhj_XCFWyItA_pb_x600.png
Solar de Urbezo Chardonnay 2015,White,Cariñena,Spain,https://www.vivino.com/bodegas-solar-ee-urbezo-chardonnay/w/1192332?year=2015&price_id=15147987,3.9,37,"['Spain', 'Cariñena', 'Solar de Urbezo', 'White wine', 'Chardonnay']",29976,40.1887,,0.60596,47.1258,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,29,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,8,8,0,14,11,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,36,0,0,61,0,0,0,0,['Chardonnay'],Cariñena,Spanish Chardonnay,0,https://images.vivino.com/thumbs/khkN_9DGQu-C4sS5Rc6L8A_pb_x600.png
